"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","DataSource"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1980,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1981,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1982,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1983,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1984,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1985,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1986,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1987,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1988,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1989,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1990,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1991,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1992,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1993,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1994,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1995,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1996,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1997,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1998,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",1999,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2000,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2001,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2002,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2003,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2004,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2005,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2006,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2007,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2008,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2009,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2011,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR","WD","SW","IN","NA","ashley county surface water industry","NA",NA,"905003805000803","NA",NA,"intake at 17s09w08ad1",NA,"905003805000803",NA,"NA","NA","NA","80402040","8040204050","80402040506",NA,NA,"miller branch saline river",NA,"NA","NA","ASHLEY",NA,NA,"NA",NA,NA,"33.2501193226642","-92.0501348611646","NAD27",2012,1828505.6,248552.67,288236.28,248070.94,235726.77,223477.7,300562.06,304830.19,225999.94,232989.75,56541.406,77486.305,"acft","NA",4270979.5,"acft","NA",NA,"05003","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, From_To_Sites missing lat lng.xlsx$From_To_Sites_missing_lat_lng, CountyFIPS.csv"
"AR",NA,"PS","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","4138 sw arkansas water di",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"unknown",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.1333333333333","-91.9666666666667",NA,2004,0,0,0,0,0,0,0,0,0,0,0,0,"mgal",NA,0,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR",NA,"PS","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","4138 sw arkansas water di",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"unknown",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.1333333333333","-91.9666666666667",NA,2008,0,0,0,0,0,0,0,0,0,0,0,0,"mgal",NA,0,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR",NA,"PS","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","4138 sw arkansas water di",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"unknown",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.1333333333333","-91.9666666666667",NA,2009,0,0,0,0,0,0,0,0,0,0,0,0,"mgal",NA,0,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR",NA,"PS","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","4138 sw arkansas water di",NA,NA,NA,NA,"2611","Pulp Mills",NA,NA,NA,"unknown",NA,"unknown",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.1333333333333","-91.9666666666667",NA,2000,0,0,0,0,0,0,0,0,0,0,0,0,"mgal",NA,0,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR","WD","SW","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","saline river to lake group",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"saline river",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.25","-92.05",NA,2004,919.62,797.92999,883.15002,896.03003,1019.3,1041.98,1015.24,1047.91,979.95001,963.02002,884.59998,915.79999,"mgal",NA,11364.53,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR","WD","SW","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","saline river to lake group",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"saline river",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.25","-92.05",NA,2005,1391,993.59998,1093,1324.8,1622.9,1490.4,2053.3999,1457.3,1987.2,2053.3999,1887.8,1921,"mgal",NA,19275.801,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR","WD","SW","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","saline river to lake group",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"saline river",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.25","-92.05",NA,2008,1854.7,1225.4,1258.6,728.59998,1589.8,1887.8,1920.6,1689.9,728.59998,1026.7,993.59998,1026.7,"mgal",NA,15931,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
"AR","WD","SW","IN",NA,"georgia pacific consumer operations limited liability corporation",NA,NA,"30000","2243","2243","saline river to lake group",NA,NA,NA,NA,"2621","Paper Mills",NA,NA,NA,"unknown",NA,"saline river",NA,"P O Box 3333","Crossett","ASHLEY","AR","71635",NA,NA,NA,"33.25","-92.05",NA,2009,1.03,1.13,2.02,1.26,0.69999999,1.46,1.76,1.5599999,0.95999998,0.33000001,0.73000002,0.31,"mgal",NA,13.250001,"mgal","Metered",NA,"05003","/AR/Industrial_2000-2016_shared.xlsx$Industrial_2000-2019, /AR/read_me.docx, CountyFIPS.csv"
